id_cliente,Nombre,Apellido,Direccion,Telefono,Tarjeta,Edad,Salario,Genero,id_pais
14195,Rodney,McNamara,2938 Wines Lane,2581273052,4.77383E+15,62,20000,M,2
14196,Larry,Santiago,3083 Sand Fork Road,6845754271,3.78155E+15,53,40000,M,10
14197,Claire,Southwood,2244 Bird Spring Lane,3202546316,2.48138E+15,44,80000,F,4
14198,Robert,Harris,2431 Trouser Leg Road,4087420854,7.36465E+15,45,20000,M,5
14199,Linda,Harrell,1219 Wayback Lane,4835178650,8.97045E+15,85,20000,F,3
14200,Wayne,Jones,4309 Pike Street,1749451757,7.52099E+15,79,40000,M,4
14201,Ashley,Borders,2112 Deer Ridge Drive,5608129585,5.99641E+15,74,20000,F,8
14202,Marvin,Jones,2806 Rainy Day Drive,7975613998,5.69379E+15,57,40000,M,5
14203,Daisy,Wilson,2259 Khale Street,1059557051,1.94963E+15,43,60000,F,4
14204,Gayle,Robertson,3226 Rinehart Road,2790379907,4.85706E+15,81,20000,F,8
14205,Eric,Mulloy,2803 White Oak Drive,3875779496,1.70285E+15,28,100000,M,10
14206,Dennis,Knight,1760 Lunetta Street,2924762803,7.91546E+15,66,80000,M,2
14207,Diane,Pierce,232 Hart Ridge Road,6894119068,3.59731E+15,20,80000,F,10
14208,Donna,McIver,2089 Elsie Drive,5932466959,2.84533E+15,85,100000,F,5
14209,Christina,Herrera,801 Bottom Lane,9642907677,3.73124E+15,29,20000,F,5
14210,Samuel,Pickerel,3679 Willis Avenue,4498813701,8.67998E+15,85,60000,M,10
14211,Ralph,Beals,3579 Rocket Drive,7236412101,9.5949E+15,45,80000,M,5
14212,Carolyn,Robinson,218 Tori Lane,9046628201,4.22527E+15,25,60000,F,5
14213,Ron,Mance,4747 Romrog Way,7072636967,1.73767E+15,62,80000,M,3
14214,Della,Moore,2628 Victoria Court,6859258913,8.52185E+15,56,40000,F,3
14215,Ann,Arneson,2459 Johnstown Road,6376239157,9.01021E+15,28,40000,F,4
14216,Stephanie,Fitzgibbons,2557 Camel Back Road,8238444024,4.0122E+15,64,40000,F,2
14217,Russell,Culbert,3446 Stuart Street,5142878378,7.69864E+15,20,20000,M,6
14218,Melvin,Richardson,3526 Post Avenue,8426463993,4.14206E+15,49,80000,M,6
14219,Gail,Nagel,139 Wines Lane,9012242093,8.85034E+15,59,60000,F,9
14220,John,Grisby,3324 University Hill Road,6972449709,1.5622E+15,64,20000,M,3
14221,Maria,Flynn,3507 Main Street,6381794004,9.66254E+15,23,40000,F,5
14222,Richard,Carrasco,1231 Adamsville Road,2529753034,7.91911E+15,28,40000,M,4
14223,Bessie,Ott,789 Bel Meadow Drive,2520065176,5.07993E+15,67,20000,F,9
14224,Eric,Moyer,4598 Martha Ellen Drive,5809430985,4.71598E+15,61,60000,M,5
14225,Reynaldo,Lukasik,3523 Denver Avenue,4111494669,7.44478E+15,38,20000,M,1
14226,Ruth,Coffey,3989 Canis Heights Drive,7141119807,5.6333E+15,66,60000,F,5
14227,Herman,Canty,4754 Calvin Street,2413218567,9.56076E+15,55,40000,M,7
14228,Gabriel,Johnson,228 Baker Avenue,4961287044,1.6032E+15,50,100000,M,10
14229,Carrie,Christy,2211 Dogwood Lane,6294288548,9.34156E+15,74,100000,F,3
14230,Heather,Wilson,638 Mulberry Lane,1710237702,1.98031E+15,21,40000,F,9
14231,Carl,Hanna,1282 Bailey Drive,3742053540,5.53953E+15,78,20000,M,1
14232,Jacob,Fisher,4435 Beeghley Street,3832882940,1.50618E+15,35,20000,M,4
14233,Pauline,Martin,662 Round Table Drive,4114940783,8.9462E+15,18,80000,F,9
14234,Krystal,Grubbs,790 Rocket Drive,5983722615,9.252E+15,57,100000,F,7
14235,Loren,Wilson,959 Karen Lane,5709499127,5.29311E+15,42,20000,M,7
14236,Thomas,Douglas,39 Old Dear Lane,6663146770,6.85715E+15,73,80000,M,6
14237,Andree,Speed,3143 Broadcast Drive,6606406147,8.468E+15,62,80000,F,9
14238,Phillip,Joy,292 Wood Street,1739669905,6.85581E+15,37,100000,M,9
14239,Eric,Pettie,360 Veltri Drive,8210748238,9.0478E+15,70,60000,M,2
14240,Kim,Lewis,2219 Chestnut Street,2774227749,8.60865E+15,48,100000,F,2
14241,Lorrie,Lacross,1598 College Avenue,9898798740,8.34585E+15,68,40000,F,6
14242,James,Sams,1401 Center Street,5063224444,4.97505E+15,71,60000,M,1
14243,James,Bell,638 Wright Court,5033808067,8.08521E+15,46,60000,M,10
14244,Mary,Green,2232 Stoneybrook Road,2979984662,4.78055E+15,87,80000,F,5
14245,Sharon,Boatright,2587 Hilltop Haven Drive,9622980775,1.22893E+15,72,60000,F,9
14246,Raymond,Castillo,1097 Lincoln Street,5813292515,9.35785E+15,55,60000,M,2
14247,Elizabeth,Connelly,3051 Timbercrest Road,4211183983,5.97508E+15,23,20000,F,1
14248,Ozie,Burkhardt,878 Private Lane,3839314579,1.36429E+15,35,40000,F,2
14249,Steven,Helms,2122 Elk Street,9569718596,5.50011E+15,71,20000,M,7
14250,Tyler,Stein,4711 Olive Street,2350433988,5.52482E+15,62,100000,M,10
14251,Bertha,Edwards,4738 Rebecca Street,5446255031,5.89739E+15,47,40000,F,1
14252,Anne,Jobe,4865 Blackwell Street,5425766797,5.30461E+15,78,80000,F,3
14253,Mary,Marcus,2900 Snider Street,8121513302,7.88876E+15,49,100000,F,10
14254,Wanda,Wiggins,215 Denver Avenue,2199395501,7.76162E+15,64,80000,F,3
14255,Kenneth,Shirley,2634 Wyatt Street,9318178210,6.87096E+15,43,100000,M,7
14256,Wynona,Foy,3055 Hudson Street,3044794317,3.61603E+15,29,80000,F,5
14257,Andrew,Sterrett,370 Memory Lane,7376229458,8.28141E+15,58,40000,M,6
14258,George,Daigre,3887 Abner Road,7202612449,7.24605E+15,84,80000,M,3
14259,Richard,Edward,1581 Heavens Way,9778457611,9.70298E+15,65,60000,M,3
14260,Victoria,Granger,3034 Straford Park,5302745194,7.39379E+15,38,60000,F,3
14261,Joseph,Cheng,269 Flint Street,5443325920,3.41533E+15,69,20000,M,2
14262,Joshua,Buttrey,1343 Callison Lane,3540232776,6.78653E+15,65,100000,M,5
14263,Frank,Leblanc,2259 Holden Street,7413272592,6.55309E+15,59,100000,M,10
14264,Matthew,Hunt,3446 Vesta Drive,1257696562,6.18413E+15,57,80000,M,4
14265,Michael,Patten,3333 Fulton Street,7979347704,2.54244E+15,77,100000,M,6
14266,Rory,Ellwood,3490 Joanne Lane,2879248281,6.15348E+15,48,40000,M,7
14267,Mary,Lord,879 Lyndon Street,5427911898,3.33771E+15,59,40000,F,8
14268,Robert,Mann,1761 Maple Lane,4046456171,6.3396E+15,89,40000,M,6
14269,Clara,Huertas,3765 Laurel Lee,7333766368,6.33734E+15,80,60000,F,5
14270,Alyson,Cote,1260 Pearlman Avenue,7442331045,2.21771E+15,69,60000,F,4
14271,Enid,Booker,4583 Simpson Square,5954418987,7.11499E+15,33,60000,F,4
14272,Oscar,Bobbitt,4312 Gerald L. Bates Drive,5783931748,7.06378E+15,29,40000,M,6
14273,Cheryl,Johnson,639 Red Maple Drive,8840467879,9.60271E+15,35,60000,F,5
14274,Scott,Edmondson,1953 Wayback Lane,4601435777,2.22431E+15,66,100000,M,5
14275,Norma,Johnson,1865 Sunny Glen Lane,8991587311,4.63652E+15,34,100000,F,3
14276,Armand,Yamashita,2396 Simons Hollow Road,1624820992,7.63931E+15,69,100000,M,8
14277,Jaime,Moran,496 Wilkinson Street,7988682458,1.67045E+15,20,60000,M,4
14278,Flora,Woodward,763 Breezewood Court,4252231584,6.92315E+15,23,100000,F,7
14279,Lois,Curran,86 Murphy Court,9842578923,3.40311E+15,28,40000,F,1
14280,Mary,Stanfield,3963 Railroad Street,3953009753,8.97514E+15,36,20000,F,5
14281,Kevin,McDonald,1342 Simpson Street,2697728474,3.45165E+15,47,60000,M,3
14282,Diana,Hawthorne,3259 Bird Spring Lane,3829267012,1.19991E+15,54,80000,F,4
14283,Donald,Lewis,2758 Martha Street,2733468821,2.19977E+15,75,40000,M,10
14284,Emilia,Anderson,53 Franklin Street,6555958142,1.50449E+15,49,100000,F,1
14285,Barbara,Jackson,2657 Court Street,8831340585,3.23346E+15,25,60000,F,8
14286,Kevin,Monroe,2951 Maple Avenue,3914645618,4.39231E+15,74,20000,M,3
14287,Vivian,Chang,1908 Clair Street,2899662573,4.95576E+15,51,40000,F,10
14288,Cyrus,Hall,4021 Calvin Street,2716372416,4.18023E+15,67,100000,M,7
14289,Andra,Day,3815 Jadewood Farms,4514630679,8.94203E+15,68,80000,F,8
14290,Yesenia,Hall,2777 Shinn Street,5481819312,1.5016E+15,69,40000,F,9
14291,James,Newby,2080 Stockert Hollow Road,1404793351,2.23437E+15,43,40000,M,1
14292,David,England,2495 Bryan Avenue,3433474106,2.54924E+15,53,100000,M,2
14293,Guy,Olson,2350 Adams Drive,9313101132,6.72052E+15,58,60000,M,6
14294,Domonique,Burch,3931 Richland Avenue,6448370702,2.09492E+15,58,40000,F,2
14295,Thomas,Warren,471 Quarry Drive,6814050775,8.45713E+15,24,40000,M,9
14296,Patricia,Partridge,3631 North Bend River Road,5572230170,2.69634E+15,48,100000,F,3
14297,Kevin,Hutchison,1313 Spring Avenue,9128940430,3.00956E+15,27,80000,M,2
14298,Joaquin,Zacarias,1171 Cambridge Drive,2816700139,4.77032E+15,26,40000,M,1
14299,Harry,Simmons,4383 Tibbs Avenue,2420327921,5.28736E+15,79,100000,M,5
14300,Thomas,Moore,2916 Ashton Lane,1236014037,5.38807E+15,39,40000,M,3
14301,Louis,Lake,3099 Hampton Meadows,9955870361,1.65048E+15,47,80000,M,3
14302,Tony,Finch,3072 Single Street,9687719255,2.80386E+15,87,100000,M,2
14303,Tony,Brown,872 Froe Street,5422089899,3.268E+15,26,20000,M,7
14304,Ronald,Enright,3556 Sigley Road,6877904360,8.81606E+15,87,40000,M,10
14305,Eddie,Davis,3270 Clarence Court,2839266083,5.92631E+15,83,80000,M,7
14306,Gabriel,Bradley,454 Norman Street,3339479846,4.93799E+15,30,20000,M,1
14307,Fred,Smith,373 Calico Drive,7387941131,7.22292E+15,69,80000,M,4
14308,Lyle,Garrison,1824 Wolf Pen Road,7371193594,9.58481E+15,72,20000,M,2
14309,Robert,Mallard,1332 Snider Street,6515860571,2.11703E+15,31,80000,M,7
14310,Robert,Young,1568 Seltice Way,6639876537,9.03413E+15,64,40000,M,4
14311,Wanda,Clarkson,2601 Oakway Lane,7090505945,5.3247E+15,69,40000,F,2
14312,Rebekah,Jenkins,2452 Everette Alley,1814665215,1.40273E+15,38,60000,F,4
14313,Stephanie,Smith,4617 Polk Street,8517587363,2.35534E+15,68,40000,F,7
14314,Elizabeth,Barnes,960 Stanley Avenue,1285729599,6.4717E+15,83,20000,F,3
14315,Danielle,Mudd,4533 Duck Creek Road,2631819130,6.93861E+15,78,20000,F,7
14316,Robert,Lee,389 Goldie Lane,3482760702,3.33756E+15,46,60000,M,3
14317,Minnie,Brown,4331 Anthony Avenue,7239888864,7.50037E+15,37,80000,F,3
14318,Cynthia,Utecht,982 Oak Ridge Drive,9897681248,6.91288E+15,42,60000,F,7
14319,Michael,McKinney,4341 Ocello Street,5515714756,6.30147E+15,19,80000,F,9
14320,Christine,Walker,2812 Lindale Avenue,6582987483,3.38931E+15,21,20000,F,6
14321,Rosemary,Jones,2214 Hillcrest Lane,6536005704,5.30031E+15,61,60000,F,7
14322,Erick,Hinkle,3950 Whitman Court,6156426094,9.29264E+15,43,40000,M,1
14323,Elizabeth,Jones,2769 Pringle Drive,9599267663,6.98623E+15,90,20000,F,7
14324,Therese,Reyes,3405 Simpson Street,3118324948,1.23336E+15,31,80000,F,1
14325,Lenora,Still,34 Brookview Drive,1014645598,3.41876E+15,21,20000,F,4
14326,Anthony,Castillo,359 Caldwell Road,3642717024,9.03742E+15,18,100000,M,3
14327,Anita,McCombs,4446 Lady Bug Drive,2361274488,8.66905E+15,66,80000,F,1
14328,Karen,Walker,4028 Jody Road,2425323749,3.29956E+15,21,60000,F,5
14329,Kim,Evans,497 University Hill Road,7881563877,1.27079E+15,52,40000,F,4
14330,Donna,McDowell,3402 Irving Place,6779673681,1.69152E+15,48,20000,F,8
14331,Wilfredo,Guzman,4721 Ridenour Street,8462645056,5.7134E+15,58,100000,M,8
14332,Angela,Harvey,950 Baker Avenue,8283688934,9.00616E+15,72,20000,F,1
14333,Ashley,Dickerson,1845 Burnside Court,2069247096,1.50278E+15,35,40000,F,6
14334,Tommie,Ruis,4802 Nixon Avenue,3829022411,9.03941E+15,30,80000,M,2
14335,Robert,Shaw,4710 Cerullo Road,1827054803,2.37024E+15,76,100000,M,4
14336,Craig,Woodard,125 Linda Street,8102277409,2.0841E+15,19,80000,M,1
14337,Andrea,McCoy,3348 Terry Lane,7960957339,9.58475E+15,72,80000,F,1
14338,Christopher,Palermo,2814 Kinney Street,8076829695,2.76735E+15,79,60000,M,3
14339,Roland,Martinez,1900 Daffodil Lane,6208423900,4.42563E+15,88,20000,M,4
14340,Retha,Page,893 Tully Street,4432679236,5.57776E+15,56,80000,F,6
14341,Donna,Stocker,1572 Margaret Street,8246683862,2.00174E+15,72,60000,F,3
14342,William,Brooks,3398 Better Street,6980307270,2.55443E+15,67,20000,M,3
14343,Christopher,Broussard,2888 Farland Street,3303972486,3.45269E+15,51,100000,M,1
14344,Jerry,Patterson,2133 Cook Hill Road,1519085106,9.18466E+15,82,60000,M,3
14345,Jesse,Sutton,1571 Fort Street,6786398729,4.52843E+15,87,100000,M,10
14346,Virginia,Parker,879 Ethels Lane,4669327022,4.63214E+15,46,60000,F,5
14347,Daniel,Hagan,266 Mulberry Avenue,2704748376,4.90561E+15,88,80000,M,9
14348,John,White,3970 Lost Creek Road,4884645445,5.36232E+15,31,60000,M,1
14349,Merlene,Bogan,4889 Gore Street,9734853241,6.17645E+15,24,40000,F,8
14350,Melanie,Fraley,3139 Palmer Road,1647287967,2.79735E+15,57,60000,F,3
14351,Patricia,Clark,1765 Big Indian,3545431321,6.23301E+15,26,60000,F,3
14352,Thomas,Franklin,4096 Hart Country Lane,3683359171,4.34152E+15,86,100000,M,7
14353,Raymond,Dalton,300 Smithfield Avenue,3716344491,3.32275E+15,28,40000,M,2
14354,Rafael,Diamond,3095 Neville Street,4476382459,2.27016E+15,44,20000,M,1
14355,Robert,Garcia,1435 Rose Avenue,5403508741,6.51648E+15,72,100000,M,1
14356,Willie,Lawrence,3991 Green Acres Road,8111043832,4.79005E+15,35,60000,M,4
14357,Randy,Bolinger,1389 Saint James Drive,2250524532,4.98333E+15,20,100000,M,7
14358,Herbert,Cochran,1063 Pin Oak Drive,2523147454,8.55312E+15,78,80000,M,10
14359,Katherine,Castro,4716 Traders Alley,4604234909,3.54052E+15,84,100000,F,9
14360,Larry,Buchanan,3958 Elliot Avenue,4516093255,6.20284E+15,45,100000,M,8
14361,William,Goolsby,556 Lakewood Drive,1400924734,2.26837E+15,27,80000,M,7
14362,Bryon,Phillips,1143 Holt Street,8372151574,2.84834E+15,82,80000,M,8
14363,Eusebio,Ortiz,183 Irving Place,8463267559,3.85205E+15,88,60000,M,7
14364,Phillip,Cornell,3971 Pine Garden Lane,8327010884,6.11082E+15,28,100000,M,4
14365,Allen,Ceron,3969 May Street,4112498121,1.73391E+15,20,60000,M,7
14366,Walter,Bader,4634 Commerce Boulevard,8953041603,9.18264E+15,53,40000,M,6
14367,Julius,Reyes,3196 Norman Street,6194728281,3.04038E+15,59,40000,M,9
14368,Michael,Islas,3408 Cemetery Street,2605480625,9.81346E+15,38,60000,M,6
14369,James,Ly,4372 Fairfax Drive,3674596214,9.7392E+15,46,100000,M,8
14370,Jean,Martello,587 Ferguson Street,4847492718,3.64377E+15,26,60000,F,10
14371,Ana,Cady,49 Fairfax Drive,8017615711,1.82796E+15,54,60000,F,9
14372,Linda,Crawford,3688 Ventura Drive,7336034352,3.93775E+15,80,100000,F,7
14373,Bruce,Creed,822 Lochmere Lane,1844479116,5.98847E+15,53,100000,M,2
14374,Kenneth,Eckman,4948 Burnside Court,4605264337,4.95037E+15,45,20000,M,2
14375,Sofia,Friel,1323 Biddie Lane,6804832538,2.42853E+15,32,80000,F,5
14376,Randi,Rodriquez,1395 Denver Avenue,5137610013,3.55192E+15,18,20000,F,1
14377,Dave,Brown,921 Asylum Avenue,2931282486,9.36852E+15,85,80000,M,9
14378,Charles,Sanders,2519 Post Farm Road,4040440538,3.03989E+15,19,20000,M,9
14379,Betty,Martinez,4939 Bolman Court,5669689286,6.1783E+15,67,60000,F,6
14380,Scott,Hill,816 Ben Street,2473292367,9.00329E+15,45,60000,M,3
14381,Roderick,Hart,3497 Blue Spruce Lane,1398535477,5.6579E+15,21,20000,M,2
14382,Adam,Aguilar,2343 Brighton Circle Road,2903191141,8.81505E+15,87,20000,M,1
14383,Edward,Waite,3469 Oakway Lane,8760357579,4.60861E+15,47,60000,M,9
14384,Nicholas,Collins,1786 Marshall Street,9737878634,3.4609E+15,69,100000,M,3
14385,Linda,Campbell,579 Sherman Street,7195916947,4.85183E+15,37,80000,F,8
14386,Jessie,Rich,2023 Daffodil Lane,5078856400,6.36247E+15,36,60000,F,9
14387,Jamie,Portillo,1406 North Bend River Road,5539297174,8.88385E+15,38,80000,F,2
14388,Franklin,Holmes,4113 Russell Street,9135307462,8.8285E+15,55,20000,M,9
14389,Gary,Bishop,2311 Park Boulevard,5208411236,1.92249E+15,28,100000,M,5
14390,Allena,Ferguson,506 Nutters Barn Lane,7576143004,2.86838E+15,25,80000,F,10
14391,Louis,Newland,1031 Martha Street,7919711809,1.88633E+15,71,60000,M,6
14392,Sean,Rogers,824 Kelly Street,5095416883,2.80346E+15,66,100000,M,5
14393,John,Garland,373 Poling Farm Road,2079995437,1.85884E+15,86,20000,M,2
14394,William,Beckman,2010 Richards Avenue,9450315644,2.01099E+15,28,80000,M,4
14395,Deanna,McAlister,613 County Line Road,4679062317,4.06409E+15,87,80000,F,1
14396,James,Smith,3435 Big Elm,2937661822,7.42669E+15,43,20000,M,6
14397,Mike,Martin,2181 Delaware Avenue,8393215145,1.17678E+15,25,100000,M,1
14398,Heidi,Gillman,3024 Mount Tabor,6812220423,2.67536E+15,30,80000,F,9
14399,Joseph,McMartin,2674 Victoria Street,7630120927,9.56762E+15,63,60000,M,6
14400,Julia,Hodnett,1677 Eagles Nest Drive,5861922909,8.05807E+15,35,80000,F,10
14401,Delbert,Ogle,384 Sampson Street,2886178576,4.89273E+15,26,60000,M,8
14402,Michael,Mansfield,132 Cecil Street,1231182453,9.79406E+15,53,60000,M,5
14403,Marie,Brewer,2452 Ralph Drive,8802751054,5.89759E+15,26,60000,F,9
14404,Pamela,Webb,2912 Clark Street,9104348094,3.89754E+15,75,60000,F,10
14405,Andria,Azar,2557 Rosemont Avenue,7649055088,7.63757E+15,29,40000,F,5
14406,Florence,Magee,4291 Mutton Town Road,4744407500,2.89954E+15,54,40000,F,2
14407,George,Weber,3566 Mapleview Drive,7836695583,8.16778E+15,18,40000,M,3
14408,Rodney,Kraemer,1709 Jennifer Lane,5453911883,6.13079E+15,75,40000,M,5
14409,Thomas,Smith,1978 Findley Avenue,7830320509,7.50305E+15,87,40000,M,4
14410,Paul,Gibbons,3187 Heron Way,6149867615,6.16031E+15,77,100000,M,7
14411,John,Walker,1567 Linda Street,6864265780,7.04477E+15,62,60000,M,9
14412,Lori,Fitch,2712 Lynn Street,2696823140,1.46011E+15,60,80000,F,3
14413,Jeffrey,Hanes,3661 Lunetta Street,4459064571,6.32778E+15,34,40000,M,8
14414,Linda,Amos,1330 Conifer Drive,3986627462,4.50029E+15,64,20000,F,10
14415,Virginia,Pittman,3781 Freed Drive,1765361435,6.0886E+15,64,60000,F,5
14416,Diane,Giunta,378 Stuart Street,7661883201,2.40273E+15,63,100000,F,3
14417,Charles,Bevilacqua,2641 Romines Mill Road,7724491345,1.28228E+15,81,80000,M,9
14418,Marcella,Silver,4138 Despard Street,5314219642,7.56633E+15,44,20000,F,1
14419,Margo,Boggs,490 Saint James Drive,3427739576,8.09496E+15,83,100000,F,2
14420,Darlene,Gerth,407 Bryan Avenue,2628915823,8.85092E+15,76,80000,F,4
14421,Frances,Bourdon,4100 Lawman Avenue,9059552563,8.16208E+15,55,100000,F,6
14422,Wilma,Stewart,2127 Pooh Bear Lane,9456931338,2.72126E+15,27,20000,F,9
14423,Jorge,Barr,4882 Kelley Road,3482279631,8.90209E+15,86,80000,M,1
14424,Patricia,Rawley,115 Maple Court,8667974476,5.71957E+15,34,80000,F,3
14425,Larry,Brown,1574 Freedom Lane,2994745039,7.72324E+15,44,100000,M,6
14426,Leonard,Xavier,1253 Jones Street,8112636695,2.01308E+15,85,60000,M,7
14427,Aaron,Griffen,84 Coburn Hollow Road,4134049272,8.7853E+15,44,60000,M,2
14428,James,Taylor,1678 Lynch Street,9031356285,6.6201E+15,34,80000,M,6
14429,Dennis,Swann,889 Summit Street,7818407247,6.14471E+15,32,80000,M,1
14430,Deana,Bisbee,3729 Skips Lane,5965155891,9.22619E+15,68,60000,F,3
14431,John,Clark,3288 Mercer Street,4024715191,1.12262E+15,54,40000,M,5
14432,Margaret,Bottomley,3625 Paradise Lane,3864257325,3.22097E+15,63,20000,F,2
14433,Sherri,Malm,543 Brown Street,4767978451,7.45406E+15,82,100000,F,2
14434,Amanda,Martello,838 Walnut Avenue,2528352192,6.49554E+15,57,20000,F,6
14435,Cheryl,Bain,3981 Hurry Street,2899057052,9.56904E+15,26,100000,F,2
14436,William,Haire,1308 Harry Place,5600919170,3.80103E+15,30,60000,M,4
14437,Salvador,Boone,2505 Parkway Drive,1455541710,7.91402E+15,34,20000,M,6
14438,Laura,Fisher,3295 Owen Lane,2693334190,9.33588E+15,90,80000,F,9
14439,Melissa,Johnson,4955 Columbia Road,2749304449,4.54471E+15,23,80000,F,6
14440,David,Eldredge,1053 Kelley Road,4220253312,1.93858E+15,70,20000,M,1
14441,Mary,Larsen,4465 Bassell Avenue,2193975795,4.64026E+15,54,100000,F,4
14442,Jennie,Currier,2212 Woodland Avenue,1291067136,8.44049E+15,75,60000,F,1
14443,Carol,McDaniel,3583 Thrash Trail,4097952254,5.31182E+15,19,20000,F,7
14444,Sylvia,Dunn,84 Oakwood Avenue,7969743619,5.35781E+15,64,80000,F,3
14445,Elijah,Watson,4365 Pride Avenue,1370795057,6.08565E+15,33,40000,M,7
14446,Joycelyn,Resler,3971 Primrose Lane,3544633996,7.56424E+15,23,100000,F,10
14447,Juanita,Mann,4985 Webster Street,8352813308,8.48865E+15,78,40000,F,7
14448,Sean,Arp,3515 John Calvin Drive,2616621914,2.95055E+15,54,100000,M,2
14449,Karen,Snyder,2506 Sycamore Lake Road,2947245410,4.20958E+15,43,40000,F,9
14450,Cari,Cotton,2046 Hidden Valley Road,6468405236,8.69676E+15,31,40000,F,1
14451,Clarence,Watkins,643 Coleman Avenue,8266368121,5.4995E+15,82,60000,M,4
14452,Nicholas,Langford,1157 Maxwell Street,7787098010,8.70829E+15,41,100000,M,3
14453,Sean,Moniz,2488 Oliverio Drive,7873159293,3.98197E+15,30,40000,M,10
14454,Meagan,Barron,1507 Red Hawk Road,3798847007,6.10132E+15,74,20000,F,1
14455,Jeremy,Davis,4868 Pine Tree Lane,2895267979,4.21354E+15,45,20000,M,8
14456,George,Balderrama,231 Hanifan Lane,5663719972,6.47836E+15,71,100000,M,3
14457,Robert,Hernandez,743 Geneva Street,6819500374,4.77252E+15,39,20000,M,1
14458,Jeffery,Edgington,3205 Hinkle Deegan Lake Road,8947422002,8.96928E+15,88,60000,M,10
14459,Louise,Cross,4271 Summit Park Avenue,3592848375,2.70825E+15,68,100000,F,4
14460,Lana,Davis,970 Red Bud Lane,9782766311,6.34937E+15,56,40000,F,9
14461,Thomas,Peel,1830 Pike Street,7474216153,8.84913E+15,31,20000,M,8
14462,Tamica,Wood,1556 Foley Street,9076554382,8.1365E+15,88,80000,F,10
14463,Rhonda,Jackson,91 Martha Street,3442362728,7.79261E+15,49,80000,F,6
14464,James,Williams,1665 Ferry Street,6300753510,4.98091E+15,30,80000,M,1
14465,Joseph,Vigil,597 Camel Back Road,5784527613,1.19817E+15,71,60000,M,10
14466,Donald,Martins,862 Gateway Avenue,8285964436,4.84855E+15,86,60000,M,10
14467,Maryanne,Pierson,74 Whitetail Lane,3262097584,3.64834E+15,79,100000,F,10
14468,Bob,Wallace,1373 Jerome Avenue,8034109230,2.54412E+15,23,20000,M,1
14469,Joshua,Bogner,4262 Delaware Avenue,4364271578,3.88613E+15,46,100000,M,5
14470,Barbara,Miller,2302 Glenwood Avenue,6545524034,3.60359E+15,28,80000,F,2
14471,Seth,Ortega,1592 Stuart Street,4802988584,2.41283E+15,84,60000,M,5
14472,Patricia,Williams,2093 Elk Avenue,9104709031,9.45489E+15,54,40000,F,2
14473,Cynthia,Willis,2330 Friendship Lane,8904499672,5.9E+15,80,80000,F,6
14474,Ana,Sosa,2688 Doctors Drive,3054290012,7.02481E+15,47,20000,F,2
14475,Sheri,Sipple,11 Walt Nuzum Farm Road,7944299376,7.45897E+15,83,80000,F,10
14476,Theresa,Cooper,4062 Roguski Road,2935247533,5.18716E+15,25,80000,F,4
14477,Michael,Luna,1935 Jody Road,2331511239,2.50215E+15,84,60000,M,1
14478,Kristina,McKinley,4921 Abner Road,3207400498,7.36593E+15,27,60000,F,6
14479,Gladys,Hays,1701 College Avenue,6120873438,1.47274E+15,60,80000,F,8
14480,Florence,Call,1635 Ward Road,2942362088,7.52971E+15,49,40000,F,6
